uid,revenue,popularity,budget,original_title,genres,realease_year,realease_year_decimal
3706,1270522,61.210016,6000000,Donnie Darko,Fantasy,2001,2001.049180327869
3710,744816,3.1088810000000002,4500000,Life During Wartime,Comedy,2009,2009.7773224043715
3717,3606395,14.570359,4500000,After.Life,Drama,2010,2010.2745901639344
3719,108981275,127.525581,3000000,One Flew Over the Cuckoo's Nest,Drama,1975,1975.8825136612022
3722,32000000,2.551559,4500000,Airlift,Thriller,2016,2016.0601092896175
3725,6294161,6.938853999999999,3730500,The Sweeney,Action,2012,2012.6967213114756
3728,41400000,12.439494999999999,8000000,Whale Rider,Drama,2003,2003.0819672131147
3733,32000000,12.540624000000001,4200000,Ночной дозор,Fantasy,2004,2004.49043715847
3734,62548947,8.839651,3705538,The Crying Game,Romance,1992,1992.672131147541
3735,125728258,12.891276,4000000,Porky's,Comedy,1981,1981.8688524590164
3737,30000000,25.666029,114000,Night of the Living Dead,Horror,1968,1968.7527322404371
3738,119723856,45.66662,4000000,Lost in Translation,Drama,2003,2003.668032786885
3739,38251425,35.892034,4000000,Annie Hall,Comedy,1977,1977.301912568306
3740,36000000,8.988455,4000000,The Greatest Show on Earth,Action,1952,1952.0273224043715
3741,44909486,14.042041000000001,4000000,Monster's Ball,Drama,2001,2001.863387978142
3742,187112,40.016306,4000000,Maggie,Horror,2015,2015.3551912568305
3743,49800000,22.030517,3600000,Leaving Las Vegas,Drama,1995,1995.8237704918033
3746,52425855,24.161735,4000000,The Boy Next Door,Thriller,2015,2015.0628415300546
3747,14400000,1.3793540000000002,4000000,Trapeze,Drama,1956,1956.415300546448
3748,34705850,15.338211,3500000,The Kids Are All Right,Comedy,2010,2010.5245901639344
3749,13008928,29.852608,4000000,They Live,Action,1988,1988.8961748633878
3750,11744471,35.061467,4000000,The Great Escape,Adventure,1963,1963.47131147541
3752,15179302,10.605752,5000000,The Last Exorcism Part II,Horror,2013,2013.1598360655737
3753,44349000,43.40352,4000000,Boyhood,Drama,2014,2014.4303278688526
3754,31584901,17.229537,4000000,Scoop,Comedy,2006,2006.5737704918033
3755,10229331,2.453459,7000000,The Wash,Action,2001,2001.8770491803277
3756,9000000,1.433692,6000000,3 Strikes,Action,2000,2000.1693989071039
3758,8200000,2.9300580000000003,4000000,The Misfits,Drama,1961,1961.0027322404371
3764,6000000,5.975604,4000000,Topaz,Action,1969,1969.9658469945357
3765,4630045,4.598409999999999,4000000,Let's Go to Prison,Comedy,2006,2006.8797814207649
3766,4300000,22.87623,4000000,Four Rooms,Crime,1995,1995.941256830601
3767,9304609,19.107285,4000000,Secretary,Comedy,2002,2002.0300546448088
3769,3468572,4.541908,4000000,Talk Radio,Drama,1988,1988.974043715847
3772,2426851,6.091951,4000000,You Kill Me,Comedy,2007,2007.1079234972676
3774,1104682,12.062371,4000000,Red State,Horror,2011,2011.6352459016393
3775,866999,7.7581880000000005,4000000,Mirrormask,Fantasy,2005,2005.068306010929
3783,2365467,22.987897,4000000,Joe,Drama,2014,2014.2800546448088
3784,302204,1.204941,3000000,Shooting Fish,Crime,1997,1997.6434426229507
3785,354704,7.605291,1300000,Prison,Crime,1988,1988.1775956284155
3789,120000,21.230737,9500000,Trust,Crime,2010,2010.6939890710382
3792,318982,18.790221,16000000,Adore,Drama,2013,2013.2581967213114
3794,146402,3.6631080000000003,4000000,Los lunes al sol,Drama,2002,2002.74043715847
3795,33245,12.496261,650000,Stake Land,Drama,2010,2010.7486338797814
3798,355688,3.238466,4000000,Another Happy Day,Comedy,2011,2011.8825136612022
3799,25345000,8.30723,4000000,A Lonely Place to Die,Adventure,2011,2011.2745901639344
3804,8000000,8.484123,3950000,Hell's Angels,Action,1930,1930.8743169398906
3811,28350000,9.541688,3900000,A Man for All Seasons,Drama,1966,1966.9494535519127
3812,23689877,17.234745,3800000,Network,Drama,1976,1976.8360655737704
3813,400176459,48.98255,4000000,Gone with the Wind,Drama,1939,1939.957650273224
3815,14873,3.490215,3800000,Major Dundee,War,1965,1965.26912568306
3816,8000000,1.726175,3768785,Annie Get Your Gun,Action,1950,1950.3797814207649
3817,4270000,20.544999,967686,Four Lions,Comedy,2010,2010.3524590163934
3819,44462,8.45342,3500000,Defendor,Drama,2009,2009.6994535519127
3822,13401952,3.7716519999999996,4000000,The History Boys,Comedy,2006,2006.7554644808743
3823,44785053,21.119208999999998,3600000,Midnight Cowboy,Drama,1969,1969.4016393442623
3824,257850122,17.002623,3500000,The Full Monty,Comedy,1997,1997.6188524590164
3825,83453539,46.116884999999996,3500000,Airplane!,Comedy,1980,1980.5054644808743
3827,28215918,25.5748,3500000,Friday,Comedy,1995,1995.3210382513662
3828,27900000,3.4188709999999998,3500000,Menace II Society,Drama,1993,1993.4043715846994
3829,14000000,10.729884,3500000,Creepshow 2,Horror,1987,1987.3360655737704
3830,5000000,2.676535,3716946,The Ballad of Cable Hogue,Action,1970,1970.3688524590164
3831,13007551,7.821438000000001,3500000,In Cold Blood,Crime,1967,1967.954918032787
3832,12800000,3.281509,3500000,The Nun's Story,Drama,1959,1959.4658469945357
3833,12000000,2.938973,3500000,Harper,Action,1966,1966.1461748633878
3834,12600000,10.219942,3500000,Frenzy,Crime,1972,1972.4016393442623
3835,40423945,50.319662,3500000,The Witch,Mystery,2016,2016.1352459016393
3837,9482579,8.406025,3500000,She's the One,Comedy,1996,1996.6543715846994
3838,6451628,5.588652,10000000,Gods and Monsters,Drama,1998,1998.0573770491803
3839,33965843,25.894064999999998,2000000,El secreto de sus ojos,Crime,2009,2009.6188524590164
3841,5923044,35.674774,3600000,Evil Dead II,Horror,1987,1987.2021857923498
3845,4159678,12.982319,3500000,Trolljegeren,Fantasy,2010,2010.8292349726776
3847,113783,3.643608,3500000,Winter Passing,Comedy,2006,2006.1024590163934
3860,31063038,5.690619,3400000,High Anxiety,Comedy,1977,1977.9849726775958
3861,127392239,17.537154,8000000,La Marche de l'empereur,Documentary,2005,2005.0710382513662
3862,19504039,26.259389000000002,3500000,Margin Call,Thriller,2011,2011.7431693989072
3864,3830137,11.637458,3000000,Choke,Comedy,2008,2008.737704918033
3865,13092000,192.528841,3300000,Whiplash,Drama,2014,2014.7773224043715
3866,30641770,44.356711,3300000,Cidade de Deus,Drama,2002,2002.0969945355191
3867,4000000,4.859873,600000,Human Traffic,Comedy,1999,1999.4275956284155
3870,16800000,21.826888,3800000,Jagten,Drama,2012,2012.6598360655737
3874,45000,2.964785,3300000,Opposite Sex,Comedy,2014,2014.8551912568305
3877,33395426,26.180367,3200000,Rosemary's Baby,Horror,1968,1968.4494535519127
3878,8000000,11.735287,3200000,The Man Who Shot Liberty Valance,Western,1962,1962.3101092896175
3881,5332926,11.933449000000001,3200000,Beginners,Drama,2010,2010.6967213114756
3883,141000000,17.332585,2700000,Animal House,Comedy,1978,1978.5737704918033
3884,124881062,47.812466,2500000,Goldfinger,Adventure,1964,1964.7131147540983
3886,9644124,42.868495,3180000,It's a Wonderful Life,Drama,1946,1946.97131147541
3887,16491080,63.513324,4000000,Trainspotting,Drama,1996,1996.1461748633878
3889,177512032,22.789649,3000000,Paranormal Activity 2,Horror,2010,2010.8046448087432
3891,35564473,11.414843,4000000,Bowling for Columbine,Documentary,2002,2002.7745901639344
3893,29999213,21.607228,3000000,A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror,1985,1985.8346994535518
3894,20966644,7.961558999999999,3000000,A Room with a View,Drama,1985,1985.9521857923498
3895,89328627,54.40303299999999,3000000,The Purge,Science Fiction,2013,2013.418032786885
3896,77712439,41.045084,3000000,Sinister,Horror,2012,2012.2459016393443
3898,17570324,16.553594,3000000,Cat on a Hot Tin Roof,Drama,1958,1958.1297814207649
3899,18999718,24.393296,3000000,Beneath the Planet of the Apes,Adventure,1970,1970.3360655737704
3900,23144499,11.241802,3000000,Air Bud,Comedy,1997,1997.5860655737704
3901,68411275,9.18885,16000000,Pokémon 3: The Movie,Adventure,2000,2000.5218579234972
3902,19472057,11.158167,3000000,Friday the 13th Part VI: Jason Lives,Horror,1986,1986.5860655737704
3903,33300000,23.109959,3000000,The Bridge on the River Kwai,Drama,1957,1957.7554644808743
3904,15369573,1.586598,3000000,Spaced Invaders,Comedy,1990,1990.3237704918033
3905,7900000,3.8328580000000003,2000000,Family Plot,Comedy,1976,1976.2745901639344
3906,25000000,22.889294,3000000,The Apartment,Comedy,1960,1960.457650273224
3907,15938065,10.341982000000002,3000000,Jason Goes to Hell: The Final Friday,Fantasy,1993,1993.6188524590164
3908,13000000,7.924982000000001,3000000,Torn Curtain,Mystery,1966,1966.535519125683
3909,11718595,1.697846,3000000,Dave Chappelle's Block Party,Comedy,2005,2005.6994535519127
3913,10400000,6.734964999999999,3000000,Elmer Gantry,Drama,1960,1960.4685792349728
3914,10000000,13.338539,3000000,Judgment at Nuremberg,Drama,1961,1961.9193989071039
3916,9012000,5.3448150000000005,3000000,Red River,Western,1948,1948.6543715846994
3918,11176469,23.299907,3000000,Before Midnight,Romance,2013,2013.2636612021859
3920,7282851,5.003615,3000000,Phantasm II,Action,1988,1988.5218579234972
3924,28200000,3.6673720000000003,3800000,East Is East,Comedy,1999,1999.3715846994535
3926,4109095,3.937939,3000000,Kama Sutra - A Tale of Love,Drama,1996,1996.6967213114756
3928,4000000,23.981601,3000000,Willy Wonka & the Chocolate Factory,Family,1971,1971.4959016393443
3933,3076820,4.337685,3000000,Jawbreaker,Comedy,1999,1999.0819672131147
3934,3011195,3.6366339999999995,2962051,Basquiat,Drama,1996,1996.6079234972676
3936,9879971,2.504169,3000000,Tsotsi,Crime,2005,2005.6325136612022
3937,2807390,10.757539,3000000,Happiness,Comedy,1998,1998.7937158469945
3939,1826705,15.754614000000002,2800000,Tusk,Comedy,2014,2014.7185792349728
3940,14980005,56.763490000000004,3000000,올드보이,Drama,2003,2003.0027322404371
3942,748453,16.900433,3000000,Hobo with a Shotgun,Action,2011,2011.3497267759562
3946,2357852,12.68672,3000000,Fish Tank,Drama,2009,2009.3715846994535
3949,11947954,20.952820000000003,3000000,Bachelorette,Comedy,2012,2012.5997267759562
3956,22000,11.882563000000001,3000000,The Divide,Science Fiction,2011,2011.2021857923498
3958,3387000,12.564554,3000000,Demonic,Thriller,2015,2015.1161202185792
3966,3200000,5.164423,2500000,Point Blank,Action,1967,1967.665300546448
3974,5596708,5.928937,2900000,Central do Brasil,Drama,1998,1998.0437158469945
3975,5000000,3.370225,2900000,Pocketful of Miracles,Comedy,1961,1961.9658469945357
3979,103735,1.7814619999999999,3000000,Freakonomics,Documentary,2010,2010.7527322404371
3983,23563727,6.39503,8000000,Hustle & Flow,Drama,2005,2005.5601092896175
3984,25000000,39.30982,2883848,Some Like It Hot,Comedy,1959,1959.2158469945357
3985,19170001,9.070841999999999,2800000,Friday the 13th Part VII: The New Blood,Horror,1988,1988.3688524590164
3986,33754967,67.417542,2777000,The Wizard of Oz,Adventure,1939,1939.6243169398906
3987,86273333,36.444894,2800000,Young Frankenstein,Comedy,1974,1974.957650273224
3988,5364858,15.351412,2000000,Diary of the Dead,Horror,2007,2007.688524590164
3991,37799643,11.35972,2700000,The Black Stallion,Adventure,1979,1979.7964480874316
3994,6600000,1.8972630000000001,2686000,Donovan's Reef,Adventure,1963,1963.4494535519127
3997,119500000,22.793929000000002,2600000,Blazing Saddles,Western,1974,1974.1024590163934
3998,32980880,14.013414000000001,2600000,Friday the 13th: The Final Chapter,Horror,1984,1984.285519125683
3999,10700000,13.265432,2159280,Ida,Drama,2013,2013.818306010929
4003,553198,19.02965,2600000,Los cronocrímenes,Science Fiction,2007,2007.72131147541
4006,7200000,36.556954,2540800,Singin' in the Rain,Comedy,1952,1952.2773224043715
4008,60141683,18.661541,2500000,A Haunted House,Comedy,2013,2013.0300546448088
4011,14400000,12.030456,2500000,Halloween III: Season of the Witch,Horror,1982,1982.8101092896175
4012,12348905,18.30961,2500000,Escape from the Planet of the Apes,Action,1971,1971.3879781420765
4013,10000000,6.82919,2500000,Hud,Action,1963,1963.4125683060108
4016,26781723,30.583959000000004,2500000,Garden State,Comedy,2004,2004.5765027322404
4017,5535405,23.672570999999998,2500000,Before Sunrise,Drama,1995,1995.0737704918033
4022,3325038,23.419061,2500000,Robot & Frank,Science Fiction,2012,2012.6270491803277
4024,6854611,25.722747000000002,2500000,The Spectacular Now,Comedy,2013,2013.5887978142075
4032,107559,4.624691,2500000,Sleep Dealer,Drama,2008,2008.9439890710382
4033,324138,12.204569000000001,2500000,Super,Comedy,2010,2010.691256830601
4037,5731103,4.623059,2400000,Get on the Bus,Drama,1996,1996.7937158469945
4039,495303,27.940093,30000000,Idiocracy,Adventure,2006,2006.6693989071039
4041,8176544,8.395624,2380000,This Is England,Drama,2006,2006.6994535519127
4046,11000000,1.606314,2300000,Show Boat,Music,1951,1951.535519125683
4050,83320000,32.875469,2280000,Fantasia,Animation,1940,1940.8688524590164
4052,36690067,14.206525,4000000,Friday the 13th Part III,Horror,1982,1982.6188524590164
4053,21930418,12.639469,2200000,Friday the 13th: A New Beginning,Horror,1985,1985.2267759562842
4062,23650000,8.38717,2100000,The Best Years of Our Lives,Drama,1946,1946.9849726775958
4066,30448000,31.691616999999997,1500000,[REC],Horror,2007,2007.2773224043715
4071,78898765,41.298722999999995,2000000,From Russia with Love,Action,1963,1963.7800546448088
4073,18344729,10.664202000000001,2000000,Sleeper,Comedy,1973,1973.9631147540983
4074,14674076,100.87679399999999,2000000,It Follows,Horror,2015,2015.094262295082
4075,18016290,13.223111,2000000,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Comedy,1972,1972.5997267759562
4076,13129846,22.139842,2000000,To Kill a Mockingbird,Crime,1962,1962.9849726775958
4077,24600832,37.117362,2000000,Mad Max 2,Adventure,1981,1981.9822404371585
4079,11540607,15.557144000000001,2000000,Boys Don't Cry,Crime,1999,1999.672131147541
4080,13101672,11.666319999999999,2000000,Silent House,Horror,2011,2011.0573770491803
4081,70000000,34.938177,2000000,Das Leben der Anderen,Drama,2006,2006.207650273224
4082,34522221,5.961119,1000000,Courageous,Drama,2011,2011.7486338797814
4083,7600000,17.639478,2000000,The Hustler,Drama,1961,1961.7349726775958
4084,9172000,1.867004,2000000,Boom Town,Adventure,1940,1940.665300546448
4085,1477676,13.944645000000001,8000000,Les triplettes de Belleville,Adventure,2003,2003.4467213114756
4088,15992615,14.799323000000001,2700000,Before Sunset,Drama,2004,2004.1106557377047
4089,20908467,23.281616,2000000,Amores perros,Drama,2000,2000.4603825136612
4090,4601043,20.331592999999998,2000000,Thirteen,Crime,2003,2003.6379781420765
4091,7800000,5.381536,2000000,Gentleman's Agreement,Drama,1947,1947.863387978142
4092,13831503,20.834882999999998,2000000,Winter's Bone,Drama,2010,2010.4467213114756
4096,7871522,16.930914,2000000,Inside Job,Documentary,2010,2010.7718579234972
4097,11122090,28.819423999999998,6000000,We Are Your Friends,Drama,2015,2015.6543715846994
4099,5967038,12.999023,2000000,Harsh Times,Crime,2005,2005.6967213114756
4100,2801508,6.7288820000000005,2000000,Captive,Crime,2015,2015.7131147540983
4101,2506446,1.9568599999999998,2000000,Full Frontal,Comedy,2002,2002.5887978142075
4103,5179037,14.846001000000001,2000000,Shortbus,Romance,2006,2006.3879781420765
4104,11125849,14.082510000000001,2000000,Vals Im Bashir,Drama,2008,2008.4849726775958
4106,1431623,2.2837959999999997,2000000,No End in Sight,Documentary,2007,2007.5737704918033
4107,1477002,18.224326,2000000,The Diary of a Teenage Girl,Drama,2015,2015.6024590163934
4110,653621,3.9800720000000003,2000000,Inside Deep Throat,History,2005,2005.113387978142
4113,563706,3.125382,2000000,The Virginity Hit,Comedy,2010,2010.6939890710382
4114,390659,5.261065,2000000,Subway,Action,1985,1985.2773224043715
4117,124494,1.8921830000000002,2000000,Six-String Samurai,Action,1998,1998.7158469945357
4119,120620,3.9114449999999996,2000000,It's All Gone Pete Tong,Drama,2004,2004.6994535519127
4120,111731,2.559806,3800000,Saint John of Las Vegas,Comedy,2009,2009.4439890710382
4122,187674,5.16023,13500000,Stonewall,Drama,2015,2015.7158469945357
4128,54207,7.502934,2000000,Return of the Living Dead 3,Comedy,1993,1993.7527322404371
4130,622806,4.261508999999999,2000000,Sherrybaby,Drama,2006,2006.688524590164
4138,95000,7.4477139999999995,100000,Stitches,Horror,2012,2012.3852459016393
4141,11833696,5.941852,2000000,Bananas,Comedy,1971,1971.3265027322404
4162,19152480,32.841229,1987650,Buried,Drama,2010,2010.7322404371585
4170,67738090,14.838985999999998,1800000,The Last Exorcism,Horror,2010,2010.6571038251366
4172,8000000,14.884756,1800000,A Streetcar Named Desire,Drama,1951,1951.7158469945357
4173,9440272,41.996783,1800000,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Drama,1964,1964.0792349726776
4175,21107746,12.471239,1800000,Beasts of the Southern Wild,Drama,2012,2012.4959016393443
4176,8844595,13.315382999999999,1700000,Battle for the Planet of the Apes,Action,1973,1973.457650273224
4178,841733,1.6991009999999998,2000000,Higher Ground,Drama,2011,2011.6543715846994
4183,6800000,11.756943,1800000,Hang 'em High,Western,1968,1968.5846994535518
4189,7267585,27.36562,1530000,Lola rennt,Action,1998,1998.6379781420765
4190,150277,8.650779,500000,May,Drama,2002,2002.035519125683
4193,9700000,18.828682999999998,1700000,Conquest of the Planet of the Apes,Action,1972,1972.4959016393443
4195,572809,26.281839,2000000,I Spit on Your Grave,Thriller,2010,2010.4631147540983
4196,1943649,2.079125,1700000,"Happy, Texas",Comedy,1999,1999.9248633879781
4198,4235151,14.017809,1000000,Dabba,Drama,2013,2013.7185792349728
4200,7433101,3.426314,1644736,You Can't Take It With You,Comedy,1938,1938.6461748633878
4201,30500000,6.915201,1650000,From Here to Eternity,War,1953,1953.594262295082
4202,5400000,8.535178,1600000,She Wore a Yellow Ribbon,Western,1949,1949.8101092896175
4209,4420000,20.810292,1600000,The Conversation,Crime,1974,1974.26912568306
